"id_palabra","Palabra","id_cronista","id_texto","cita","pagina"
1001,"Acacana",1,"T01001","<b>Acacana</b>, <i>guaca</i> prencipal de los indios <i>paltas</i>, eran unas piedras en un cerro junto al pueblo de <i>Cuxibamba</i> en el camino real.  Era una <i>pacarisca</i>.  Tiene esta <i>provincia</i> otras muchas, como las demás <i>provincias</i>.",187
1002,"Acapana",1,"T01002","Ay otro género de <i>guaca</i> que llaman <b>acapana</b> que era aplicado a las guerras que tratavan, a quien pedían favor.  Esta es unos rayos que haze el cielo, que los muchachos llaman en Castilla ovejuelas.  Y todas las vezes que ven esta señal en el cielo, ques muy ordinaria, la <i>mochan</i> con mucho cuidado.  Y para este sacrificio aplicavan la pluma de unas aves que llaman <i>guachuas</i> que son como ánsares d´España: la pluma menor la queman, y soplan la ceniza a la tal <b>acapana</b>, y las mayores ponen en las lanÇas dende el hierro al regatón a todas por muy buen orden: también llaman para este efeto <b>acapana</b> a los torvellinos que en la tierra se hazen del aire.",166
1003,"Acchu",1,"T01003","<i>Mallacleui</i>, <i>guaca</i> prencipal de los indios <i>achus</i>, es un bolcán junto al pueblo de <b>Acchu</b>.  Al pie del está una laguna y en medio una piedra grande, es su <i>pacarisca</i>.  <i>Uullotoa</i>  [Vicllotoa?] <i>guaca</i> prencipal de los dichos indios <i>achus</i>, es una laguna cercada de piedras y en medio della está una peña.  Dizén que de día da oscuridad y de noche lumbre. ",189
1004,"Achapay",1,"T01004","<b>Achapay</b>, <i>guaca</i> de piedra muy labrada.",179
1005,"Achus",1,"T01005","<i>Mallacleui</i>, <i>guaca</i> prencipal de los indios <b>achus</b>, es un bolcán junto al pueblo de <i>Acchu</i>.  Al pie del está una laguna y en medio una piedra grande, es su <i>pacarisca</i>.  <i>Uullotoa</i>  [Vicllotoa?] <i>guaca</i> prencipal de los dichos indios <b>achus</b>, es una laguna cercada de piedras y en medio della está una peña.  Dizén que de día da oscuridad y de noche lumbre. ",189
1006,"Acollico",1,"T01006","Ay otro género de <i>guacas</i> muy ordenario en todos los caminos y puertos dellos en todo el <i>Pirú</i>, que llaman <i>apachita</i> o <i>camachico</i> por otro nombre.  Estas las ay en todas las asomadas y bertientes de los caminos, a las cuales saludan y ofrescen los que van con cargas o fatigados de andar, y les ofrescen una oración o una piedra, de tal manera que en los dichos lugares ay muchos más montes dellas.  Otros escarvan la tierra en la propia <i>guaca</i> y, escarvándola, cuenta[n] sus travajos o prosperidades a la dicha <i>guaca</i>.  Otros hazen nudos a las pajas questán cerca.  Otros ofrescen ramos de leña, otros flores o plumas de pariguanas, que son de unas aves que llaman flamencos en España.  Otros, <b>acollicos</b> de <i>coca</i> o <i>maíz</i>; el <b>acollico</b> es un poco de<i>coca</i> mascada o lo que cada cual tiene por devoción.",168
1006,"Acollico",1,"T01007","Ay deste género en los caminos reales otras <i>guacas</i> llamadas  <i>ormaychico</i> debaxo de peñas o de cerros que amenazan caídas, que los indios <i>mochan</i> y sirven con aquellos bocados de <i>coca</i> que llaman <b>acollicos</b> o con otros   <i>mantenimientos</i> que bayan comiendo.  Es imposible tirarles esta superstrición porque para tirar las <i>guacas</i> es necesario mucha fuerza de gente que toda la del <i>Pirú</i> no es parte [para] mandar estas piedras ni cerros.",168-169
1006,"Acollico",1,"T01008","Aunque pienso dar fastidio diré una niñería y patraña que los naturales de los confines de  <i>Lima</i> tienen en la sierra, como ban a <i>Guadocherí</i> de acá, en todas las lagunas antes que llegan a Las Escaleras, y es que naturaleza en aquellas peñas, en la traviesa dellas que atraviesa el camino real de una legua a otra, crío una beta de mármol blanco de longitud larga.  Y los naturales cercanos a ella creen y dizen que, cuando los españoles entraron en estos reinos, salió de la una laguna la culebra llamada  <i>amaro</i> para irse a la otra y con la nueva se enfrió y se tornó piedra.  Tiene señal de culebra, porque yo la e visto.  Todas las  <i>provincias</i> alrededor la <i>mochan</i>, cuando pasan por allí, con mucha reverencia.  Dízese tener en los  <i>yauyos</i> muchos servicio[s] y ganados y chácaras que le an ofrescido y en  <i>Guadochirí</i> y en los pueblos allí comarcanos.  Yo e visto encima della muchos <b>acollicos</b> y ofrescimientos todas las bezes que por allí e pasado.",175
1007,"Ala",1,"T01009","<i>Apocatiquillay</i>, <i>guaca</i> de las más prencipales del reino, de los indios <i>guamanchucos</i>.  Era unas piedras altas en un llano, y como en el aire encima destas, cerca del pueblo de <i>Uruchalla</i>.  <i>Pomacamas</i>, <i>guaca</i> prencipal de los indios <i>guamanchucos</i> de la <i>parcialidad</i> de <i>guacapongo</i>.  Era una piedra en un cerro junto al pueblo de <i>guacapongo</i>.  <i>Guaracayoc</i>, <i>guaca</i> de los indios <i>guamachucos</i>, era su <i>pacarisca</i>.  <i>Namuday</i>, <i>guaca</i> de los indios <i>guamachucos</i>, del <i>ayllo</i> <i>Llampa</i>.  Es una peña en una quebrada que se llama <i>Quichuas</i>, cerca de un pueblo llamado <b>Ala</b>.",186
1008,"Alca",1,"T01011","<i>Cantungui</i>, que era un escuadrón de piedras como gentes de guerra, camino de <b>Alca</b>.",179
